Id,Original Principal Amount,Cancelled Amount,Due to the banque,Credit Status
8890,25000000.0,980559.13,15598818.52,Disbursed
8891,21000000.0,221.32,0.0,Repaid
8892,7000000.0,2196674.8,0.0,Repaid
8893,13400000.0,861734.65,-0.01,Repaid
8894,31500000.0,15458067.37,0.06,Repaid
8895,31500000.0,546265.88,0.0,Repaid
8896,27000000.0,127599.7,0.0,Repaid
8897,78000000.0,30839746.87,29664785.99,Disbursed
8898,46000000.0,2798934.12,-0.01,Repaid
8899,65980000.0,0.0,25069282.98,Disbursed
8900,37020000.0,0.0,14066144.82,Disbursed
8901,17600000.0,3817976.32,8430823.31,Disbursed
8902,41450000.0,0.0,17533656.0,Disbursed
8903,18550000.0,0.0,7844004.0,Disbursed
8904,79500000.0,10788071.35,36749359.58,Disbursed
8905,8000000.0,306380.41,0.0,Repaid
8906,9300000.0,295573.39,-0.01,Repaid
8907,30000000.0,12644254.1,-0.02,Repaid
8908,45000000.0,0.0,0.0,Repaid
8909,100.0,0.0,0.0,Repaid
8910,200.0,0.0,0.0,Repaid
8911,24900000.0,216138.34,0.0,Repaid
8912,35000000.0,1106702.48,38199583.41,Disbursed
8913,90000000.0,6165702.61,44804494.87,Disbursed
8914,17900000.0,0.0,0.0,Repaid
8915,16000000.0,12147225.19,2513273.6,Disbursed
8916,20400000.0,14847332.89,3642182.48,Disbursed
8917,4200000.0,0.0,2765395.92,Disbursed
8918,1060000.0,262355.42,537063.44,Disbursed
8919,47000000.0,24.5,30686974.08,Disbursed
8920,14400000.0,165487.2,9347238.2,Disbursed
8921,17500000.0,6596462.25,7417236.3,Disbursed
8922,12200000.0,289959.2,6418909.46,Disbursed
8923,40000000.0,830209.8,0.02,Repaid
8924,39800000.0,26331.36,0.04,Repaid
8925,15900000.0,70540.64,0.01,Repaid
8926,50000000.0,0.0,22639948.8,Disbursed
8927,23500000.0,10654073.89,8575661.34,Disbursed
8928,17000000.0,1078790.52,0.0,Repaid
8929,100000000.0,0.0,0.0,Repaid
8930,6600000.0,0.0,0.0,Repaid
8931,18600000.0,4026930.56,9225910.3,Disbursed
8932,33000000.0,1761222.45,0.0,Repaid
8933,4300000.0,759.98,-0.01,Repaid
8934,55000000.0,453982.88,-0.08,Repaid
8935,40000000.0,0.0,0.0,Repaid
8936,50000000.0,0.0,19433135.4,Disbursed
8937,56900000.0,692214.11,24977821.89,Disbursed
8938,90000000.0,0.0,0.0,Repaid
8939,70000000.0,0.0,0.0,Repaid
8940,4700000.0,0.0,0.0,Repaid
8941,7200000.0,0.0,0.0,Repaid
8942,40000000.0,9817.98,-0.04,Repaid
8943,15500000.0,3334277.75,8112292.67,Disbursed
8944,300200000.0,45468583.19,141275695.2,Disbursed
8945,41300000.0,0.0,27592437.6,Disbursed
8946,70000000.0,52737.11,0.02,Repaid
8947,11300000.0,0.0,0.0,Repaid
8948,9100000.0,66144.16,0.0,Repaid
8949,14500000.0,682921.53,-0.01,Repaid
8950,65000000.0,0.0,0.0,Repaid
8951,100.0,0.0,0.02,Repaid
8952,102000000.0,0.0,53769878.4,Disbursed
8953,53700000.0,0.0,30245556.6,Disbursed
8954,8550000.0,6755336.91,-0.09,Repaid
8955,15100000.0,0.0,0.0,Repaid
8956,47600000.0,16954018.81,19757034.04,Disbursed
8957,57000000.0,5172341.78,28668732.81,Disbursed
8958,100000000.0,0.0,44443203.84,Disbursed
8959,40500000.0,21488691.56,12649085.02,Disbursed
8960,42500000.0,2637638.92,0.0,Repaid
8961,9700000.0,113.48,0.0,Repaid
8962,20000000.0,5281976.26,7795591.44,Disbursed
8963,40000000.0,0.0,0.0,Repaid
8964,9500000.0,207240.4,-0.05,Repaid
8965,45000000.0,4052890.74,0.04,Repaid
8966,62300000.0,5299504.63,36728126.67,Disbursed
8967,125000000.0,45580110.5,-0.02,Repaid
8968,1400000.0,0.0,0.0,Repaid
8969,1200000.0,0.0,0.0,Repaid
8970,1700000.0,0.0,0.0,Repaid
8971,1300000.0,0.0,0.0,Repaid
8972,1370000.0,0.0,0.02,Repaid
8973,11400000.0,11400000.0,0.0,Cancelled
8974,18200000.0,0.0,0.0,Repaid
8975,12000000.0,494693.14,7413202.79,Disbursed
8976,16200000.0,9245008.49,4714636.4,Disbursed
8977,19000000.0,661435.53,0.01,Repaid
8978,10000000.0,1323694.2,5727487.6,Disbursed
8979,43800000.0,2493102.76,26668812.45,Disbursed
8980,60000000.0,7237222.79,0.0,Repaid
8981,22000000.0,434288.57,14654684.58,Disbursed
8982,18000000.0,0.0,0.0,Repaid
8983,150000000.0,2762430.94,81977532.0,Disbursed
8984,8100000.0,4933850.74,0.0,Repaid
8985,4700000.0,349512.44,2989711.02,Disbursed
8986,18400000.0,0.0,0.0,Repaid
8987,85000000.0,6925468.18,0.01,Repaid
8988,19000000.0,17036456.77,2336532.61,Disbursed
8989,11600000.0,2691871.07,-0.02,Repaid
8990,80000000.0,0.0,47833044.0,Disbursed
8991,16000000.0,133220.84,-0.01,Repaid
8992,20000000.0,14374792.19,6747005.35,Disbursed
8993,15000000.0,3091737.54,0.03,Repaid
8994,14500000.0,804.66,0.0,Repaid
8995,8000000.0,119930.84,5724871.66,Disbursed
8996,22000000.0,6682280.49,-0.02,Repaid
8997,18300000.0,0.0,0.0,Repaid
8998,22000000.0,299720.2,0.06,Repaid
8999,21000000.0,10036017.09,0.01,Repaid
9000,135000000.0,3295909.34,-0.04,Repaid
9001,12500000.0,0.0,0.0,Repaid
9002,10300000.0,0.0,0.0,Repaid
9003,8300000.0,591.44,0.0,Repaid
9004,13200000.0,1953607.8,0.02,Repaid
9005,4500000.0,235077.16,3045717.88,Disbursed
9006,40700000.0,2837286.06,22606980.68,Disbursed
9007,20800000.0,109006.1,11857364.8,Disbursed
9008,10000000.0,6956369.81,-0.02,Repaid
9009,39400000.0,27931.78,0.03,Repaid
9010,9700000.0,97277.68,0.02,Repaid
9011,18000000.0,260736.11,-0.01,Repaid
9012,42000000.0,310511.13,0.0,Repaid
9013,1400000.0,0.0,845.92,Disbursed
9014,8190000.0,273094.77,5530743.5,Disbursed
9015,2000000.0,267010.85,1049535.21,Disbursed
9016,15000000.0,3392833.06,8077354.54,Disbursed
9017,61000000.0,0.0,29218914.9,Disbursed
9018,40000000.0,141213.26,0.01,Repaid
9019,7000000.0,1398446.43,-0.03,Repaid
9020,125000000.0,0.0,74671842.0,Disbursed
9021,91900000.0,10147640.03,45204874.52,Disbursed
9022,41500000.0,20164109.57,15148902.38,Disbursed
9023,27000000.0,12365.2,0.0,Repaid
9024,46700000.0,0.0,0.0,Repaid
9025,52300000.0,2551225.76,0.03,Repaid
9026,16100000.0,1514596.46,-0.01,Repaid
9027,5000000.0,2762.93,0.0,Repaid
9028,18400000.0,99046.78,0.03,Repaid
9029,9000000.0,571476.18,0.0,Repaid
9030,30000000.0,651275.18,0.01,Repaid
9031,106000000.0,0.0,51508959.6,Disbursed
9032,33000000.0,720606.86,0.03,Repaid
9033,175000000.0,0.0,130641117.6,Disbursed
9034,2300000.0,0.0,1716452.64,Disbursed
9035,25000000.0,66174.55,18450605.54,Disbursed
9036,3500000.0,0.0,2574678.96,Disbursed
9037,72000000.0,43552297.66,0.0,Repaid
9038,40000000.0,7087472.34,20330575.06,Disbursed
9039,34400000.0,1331631.72,20414463.52,Disbursed
9040,120000000.0,0.0,0.0,Repaid
9041,5700000.0,0.0,0.0,Repaid
9042,8300000.0,0.0,0.0,Repaid
9043,57000000.0,0.0,27323280.6,Disbursed
9044,60000000.0,0.0,43292749.92,Disbursed
9045,250000000.0,133307780.4,67658213.12,Disbursed
9046,52000000.0,0.0,24239510.4,Disbursed
9047,160000000.0,0.0,91513380.0,Disbursed
9048,75000000.0,7364969.67,76141606.22,Disbursed
9049,37000000.0,2469162.29,0.05,Repaid
9050,35000000.0,2663020.42,-0.01,Repaid
9051,80000000.0,0.0,38304886.2,Disbursed
9052,10800000.0,2662936.34,6080116.56,Disbursed
9053,1540000.0,773.021,518358.38,Disbursed
9054,87000000.0,3836554.87,58976226.75,Disbursed
9055,109000000.0,0.0,50755320.0,Disbursed
9056,5000000.0,0.0,0.0,Repaid
9057,23400000.0,0.0,0.0,Repaid
9058,5000000.0,0.0,0.0,Repaid
9059,2900000.0,0.0,0.0,Repaid
9060,90000000.0,1016222.44,0.0,Repaid
9061,147000000.0,40683347.98,66458929.88,Disbursed
9062,45000000.0,0.01,0.0,Repaid
9063,33100000.0,12650347.76,-0.01,Repaid
9064,50000000.0,0.0,23870380.8,Disbursed
9065,19900000.0,9453545.28,0.0,Repaid
9066,75000000.0,43419410.85,0.0,Repaid
9067,30500000.0,22077254.84,6180134.04,Disbursed
9068,32800000.0,32800000.0,0.0,Cancelled
9069,70000000.0,36034973.35,40448352.49,Disbursed
9070,18600000.0,4703621.04,0.03,Repaid
9071,23000000.0,0.0,0.0,Repaid
9072,22000000.0,2174920.13,0.03,Repaid
9073,4600000.0,2312.28,3541900.63,Disbursed
9074,100900000.0,8038.21,60555518.81,Disbursed
9075,11300000.0,127562.76,0.0,Repaid
9076,40000000.0,0.0,29370411.84,Disbursed
9077,5000000.0,0.0,0.0,Repaid
9078,25000000.0,3087408.67,0.04,Repaid
9079,20000000.0,317313.83,0.01,Repaid
9080,32000000.0,31476997.2,0.0,Repaid
9081,24000000.0,12461354.32,-0.01,Repaid
9082,19900000.0,9704700.39,7572543.8,Disbursed
9083,11400000.0,21472.46,8375099.62,Disbursed
9084,12000000.0,6370763.73,4160229.19,Disbursed
9085,60000000.0,0.0,44055617.76,Disbursed
9086,22800000.0,1972264.58,15331336.75,Disbursed
9087,133600000.0,2215570.04,96402898.51,Disbursed
9088,120000000.0,0.0,75014055.9,Disbursed
9089,44000000.0,0.0,28503726.3,Disbursed
9090,67300000.0,0.0,38920102.2,Disbursed
9091,25100000.0,7435313.23,0.01,Repaid
9092,20000000.0,17730672.95,-0.01,Repaid
9093,20000000.0,501611.53,0.01,Repaid
9094,24000000.0,756781.01,-0.01,Repaid
9095,26000000.0,2128056.02,0.0,Repaid
9096,9200000.0,8871716.22,241619.07,Disbursed
9097,16000000.0,1351203.41,0.0,Repaid
9098,113300000.0,43399835.78,43440271.95,Disbursed
9099,5000000.0,3971831.49,642774.7,Disbursed
9100,12100000.0,2204264.21,7550266.66,Disbursed
9101,64800000.0,1660161.09,38631120.33,Disbursed
9102,40000000.0,0.0,0.0,Repaid
9103,46800000.0,4804746.18,32239989.43,Disbursed
9104,28500000.0,26449228.08,2346259.17,Disbursed
9105,55000000.0,2041983.79,36001602.96,Disbursed
9106,40000000.0,12796311.16,0.04,Repaid
9107,21000000.0,615775.43,0.0,Repaid
9108,22200000.0,3480.01,0.0,Repaid
9109,10000000.0,902248.84,0.0,Repaid
9110,8000000.0,0.0,0.0,Repaid
9111,28800000.0,4.83,0.0,Repaid
9112,82200000.0,39345448.68,52678190.7,Disbursed
9113,11400000.0,2725157.84,0.0,Repaid
9114,49000000.0,0.0,39081596.4,Disbursed
9115,10000000.0,824165.57,7135480.04,Disbursed
9116,23600000.0,0.0,0.0,Repaid
9117,20000000.0,13483.04,-0.06,Repaid
9118,150000000.0,4715378.08,96435151.07,Disbursed
9119,45000000.0,0.0,0.0,Repaid
9120,37000000.0,265333.88,25550727.17,Disbursed
9121,20200000.0,6143674.9,10890998.24,Disbursed
9122,5820000.0,151008.35,4410530.14,Disbursed
9123,50100000.0,4062894.39,0.02,Repaid
9124,32000000.0,3422605.49,0.0,Repaid
9125,36900000.0,275075.34,0.0,Repaid
9126,3000000.0,1009221.15,1567704.3,Disbursed
9127,28200000.0,1917120.14,-0.02,Repaid
9128,2500000.0,343.05,0.04,Repaid
9129,125000000.0,0.0,0.0,Repaid
9130,2000000.0,0.0,0.0,Repaid
9131,1600000.0,0.0,0.0,Repaid
9132,28000000.0,83464.16,0.04,Repaid
9133,40000000.0,7994881.96,25990918.74,Disbursed
9134,80000000.0,23974358.97,-0.01,Repaid
9135,4400000.0,0.0,0.0,Repaid
9136,7100000.0,22.04,0.0,Repaid
9137,4700000.0,0.0,0.0,Repaid
9138,30000000.0,0.0,16195561.2,Disbursed
9139,20000000.0,23312.47,-0.01,Repaid
9140,25000000.0,21.39,0.0,Repaid
9141,39000000.0,641451.56,-0.01,Repaid
9142,37000000.0,3094849.98,0.01,Repaid
9143,5900000.0,1606976.82,0.01,Repaid
9144,60000000.0,1090863.78,33138663.5,Disbursed
9145,47600000.0,3181039.25,0.01,Repaid
9146,53900000.0,29856372.55,18474978.01,Disbursed
9147,75000000.0,11766668.5,42351516.69,Disbursed
9148,24500000.0,56421.2,19343889.85,Disbursed
9149,112500000.0,16360082.4,61539263.25,Disbursed
9150,40200000.0,2530564.39,-0.01,Repaid
9151,48000000.0,4698582.18,0.02,Repaid
9152,43200000.0,6685819.95,-0.01,Repaid
9153,40000000.0,386154.62,-0.04,Repaid
9154,18500000.0,46538.16,0.0,Repaid
9155,17100000.0,692528.52,-0.01,Repaid
9156,20000000.0,13647062.11,0.02,Repaid
9157,35000000.0,7230773.54,21181856.39,Disbursed
9158,26100000.0,25635366.04,539391.75,Disbursed
9159,57000000.0,866961.07,0.01,Repaid
9160,4400000.0,2097716.8,0.0,Repaid
9161,50000000.0,463089.7,27866433.17,Disbursed
9162,79900000.0,6358084.66,52014509.93,Disbursed
9163,200000000.0,0.0,0.0,Repaid
9164,16100000.0,0.0,0.0,Repaid
9165,11300000.0,0.0,0.0,Repaid
9166,30500000.0,8257315.02,0.0,Repaid
9167,159300000.0,36011911.72,94746791.95,Disbursed
9168,35000000.0,7758326.63,0.04,Repaid
9169,5200000.0,0.0,3537492.0,Disbursed
9170,70000000.0,92686.44,0.04,Repaid
9171,5200000.0,0.0,0.0,Repaid
9172,19900000.0,55974.76,0.03,Repaid
9173,28000000.0,12792751.58,0.01,Repaid
9174,60000000.0,24140.06,0.03,Repaid
9175,26000000.0,1.41,0.0,Repaid
9176,62000000.0,0.0,0.0,Repaid
9177,20000000.0,0.0,0.0,Repaid
9178,90000000.0,1262375.58,68359332.41,Disbursed
9179,4400000.0,0.0,3552872.4,Disbursed
9180,7000000.0,0.0,5075532.0,Disbursed
9181,5200000.0,0.0,4060425.6,Disbursed
9182,105000000.0,2335915.33,78986737.41,Disbursed
9183,235000000.0,19379602.85,144551373.4,Disbursed
9184,55000000.0,2411109.52,36020670.83,Disbursed
9185,14000000.0,0.0,11064659.76,Disbursed
9186,5100000.0,71437.23,3703311.16,Disbursed
9187,86700000.0,22959806.62,43607764.55,Disbursed
9188,16100000.0,0.0,0.0,Repaid
9189,12000000.0,4654754.23,5654312.92,Disbursed
9190,40000000.0,0.0,0.0,Repaid
9191,45000000.0,717053.82,0.0,Repaid
9192,38300000.0,6999655.17,-0.03,Repaid
9193,19000000.0,515609.22,0.0,Repaid
9194,120000000.0,81025610.86,28023954.51,Disbursed
9195,50000000.0,58285.66,0.03,Repaid
9196,7000000.0,552359.47,-0.01,Repaid
9197,14600000.0,502068.39,0.01,Repaid
9198,7500000.0,211293.81,5820431.22,Disbursed
9199,47200000.0,80.24,37089765.39,Disbursed
9200,300000000.0,0.0,159187140.0,Disbursed
9201,44600000.0,30967724.47,10735519.98,Disbursed
9202,6000000.0,2712043.14,2614497.6,Disbursed
9203,50000000.0,0.0,0.0,Repaid
9204,180400000.0,29265523.93,0.0,Repaid
9205,3680000.0,313015.75,0.02,Repaid
9206,15000000.0,328146.94,11968974.05,Disbursed
9207,175000000.0,0.0,134704619.3,Disbursed
9208,3500000.0,0.0,2537766.0,Disbursed
9209,2900000.0,0.0,2233234.08,Disbursed
9210,1500000.0,773960.56,536064.7,Disbursed
9211,57300000.0,21456567.95,25630544.98,Disbursed
9212,20000000.0,0.0,0.0,Repaid
9213,13400000.0,0.0,10877018.88,Disbursed
9214,9800000.0,0.0,7111896.96,Disbursed
9215,70000000.0,860009.3,0.0,Repaid
9216,95800000.0,32990168.9,42617276.65,Disbursed
9217,150000000.0,124564.6,80288208.85,Disbursed
9218,15000000.0,0.0,12236646.24,Disbursed
9219,35000000.0,5719902.86,0.0,Repaid
9220,45000000.0,454.04,0.0,Repaid
9221,53000000.0,772290.87,-0.03,Repaid
9222,15500000.0,506179.28,12031100.94,Disbursed
9223,9750000.0,0.0,0.0,Repaid
9224,40000000.0,0.0,0.0,Repaid
9225,4000000.0,0.0,0.0,Repaid
9226,2500000.0,0.0,0.0,Repaid
9227,2240000.0,0.0,0.02,Repaid
9228,1340000.0,0.0,-0.03,Repaid
9229,10000000.0,0.0,0.0,Repaid
9230,74600000.0,0.0,0.0,Repaid
9231,3400000.0,0.0,0.0,Repaid
9232,4300000.0,0.0,0.0,Repaid
9233,18000000.0,0.0,-0.01,Repaid
9234,3100000.0,0.0,0.0,Repaid
9235,3510000.0,0.0,-0.01,Repaid
9236,2770000.0,0.0,0.0,Repaid
9237,3000000.0,293807.44,0.07,Repaid
9238,12000000.0,0.0,9621978.24,Disbursed
9239,15000000.0,3275.14,0.0,Repaid
9240,64000000.0,0.0,33636934.8,Disbursed
9241,96000000.0,22095315.46,50070781.7,Disbursed
9242,9200000.0,656341.66,0.0,Repaid
9243,15400000.0,9665891.18,0.0,Repaid
9244,21000000.0,3700409.78,0.01,Repaid
9245,30000000.0,0.0,23741185.44,Disbursed
9246,5800000.0,2004632.93,2894813.71,Disbursed
9247,12400000.0,9491353.86,0.0,Repaid
9248,170000000.0,0.0,116368106.4,Disbursed
9249,16500000.0,3034039.72,-0.03,Repaid
9250,6300000.0,2206939.81,2817924.35,Disbursed
9251,200000000.0,0.0,110508174.0,Disbursed
9252,42500000.0,4879887.68,28328892.48,Disbursed
9253,11000000.0,261679.35,8055474.75,Disbursed
9254,120000000.0,783359.13,94240944.85,Disbursed
9255,5760000.0,0.0,4340348.88,Disbursed
9256,64300000.0,0.0,32948661.9,Disbursed
9257,35000000.0,144622.57,-0.02,Repaid
9258,70000000.0,13693.73,-0.02,Repaid
9259,12800000.0,2657475.49,0.0,Repaid
9260,100000000.0,1653823.01,0.0,Repaid
9261,120000000.0,30301491.44,62495895.99,Disbursed
9262,96000000.0,1584946.99,0.01,Repaid
9263,2400000.0,0.0,0.0,Repaid
9264,27000000.0,774115.75,0.01,Repaid
9265,55000000.0,14722222.22,0.0,Repaid
9266,21000000.0,2463499.79,13939986.08,Disbursed
9267,30400000.0,21080397.94,0.0,Repaid
9268,100000000.0,79630.58,72629907.43,Disbursed
9269,49200000.0,0.0,39010846.56,Disbursed
9270,19900000.0,2685936.72,12575432.54,Disbursed
9271,24900000.0,8396766.69,12061367.97,Disbursed
9272,53700000.0,1404893.29,-0.06,Repaid
9273,36100000.0,0.0,20380568.04,Disbursed
9274,27800000.0,0.0,15673012.11,Disbursed
9275,25100000.0,318029.24,13991585.17,Disbursed
9276,44000000.0,1128781.08,0.0,Repaid
9277,11200000.0,9284.17,8151018.68,Disbursed
9278,75000000.0,37844190.4,27046651.0,Disbursed
9279,11300000.0,272640.06,0.0,Repaid
9280,28700000.0,339647.92,0.0,Repaid
9281,6600000.0,168918.78,0.03,Repaid
9282,20000000.0,0.0,0.0,Repaid
9283,20000000.0,12751.63,-0.06,Repaid
9284,10000000.0,468748.57,-0.01,Repaid
9285,131200000.0,0.0,67869860.1,Disbursed
9286,14200000.0,0.0,0.0,Repaid
9287,20000000.0,25801.94,-0.01,Repaid
9288,21000000.0,19963099.67,-0.01,Repaid
9289,210000000.0,0.0,0.0,Repaid
9290,27200000.0,0.0,0.0,Repaid
9291,10000000.0,0.0,0.0,Repaid
9292,92800000.0,2331647.47,57501641.32,Disbursed
9293,21000000.0,211958.73,0.03,Repaid
9294,26600000.0,106186.84,-0.02,Repaid
9295,45000000.0,0.0,34559758.8,Disbursed
9296,77800000.0,373342.09,39406862.96,Disbursed
9297,55500000.0,3224459.83,0.01,Repaid
9298,32000000.0,905432.57,0.03,Repaid
9299,19400000.0,2011.97,14532985.98,Disbursed
9300,307100000.0,63884225.4,162527044.3,Disbursed
9301,15000000.0,42093.9,0.0,Repaid
9302,8800000.0,88534.71,0.03,Repaid
9303,53600000.0,0.0,31087633.5,Disbursed
9304,23300000.0,1193364.66,0.0,Repaid
9305,136700000.0,53807699.87,56191523.44,Disbursed
9306,16500000.0,0.0,0.0,Repaid
9307,22800000.0,1257939.35,0.0,Repaid
9308,57500000.0,20232235.16,28330731.64,Disbursed
9309,45000000.0,461290.86,33353038.12,Disbursed
9310,6250000.0,1256911.47,3956520.48,Disbursed
9311,35000000.0,11809140.49,17406271.0,Disbursed
9312,109900000.0,10060535.84,66718418.01,Disbursed
9313,24400000.0,0.0,0.0,Repaid
9314,120000000.0,0.0,0.0,Repaid
9315,6100000.0,0.0,0.0,Repaid
9316,6540000.0,0.0,0.02,Repaid
9317,15150000.0,2453074.75,0.0,Repaid
9318,78500000.0,67705499.85,7164464.0,Disbursed
9319,60000000.0,45757993.36,11627818.29,Disbursed
9320,45000000.0,16791391.85,19928696.64,Disbursed
9321,130000000.0,46067880.76,59704610.66,Disbursed
9322,110000000.0,154898.95,62510090.28,Disbursed
9323,19800000.0,87082.42,0.01,Repaid
9324,24000000.0,59413.28,-0.02,Repaid
9325,47300000.0,0.0,32106585.0,Disbursed
9326,54000000.0,52131650.4,1419287.07,Disbursed
9327,22000000.0,242084.87,0.04,Repaid
9328,1500000.0,0.0,1057402.5,Disbursed
9329,57000000.0,7443682.18,37160416.27,Disbursed
9330,45000000.0,738504.24,35263345.75,Disbursed
9331,31000000.0,1066497.47,-0.01,Repaid
9332,31600000.0,8977228.39,16103602.65,Disbursed
9333,75000000.0,50287356.32,18518040.05,Disbursed
9334,11300000.0,7043445.07,0.02,Repaid
9335,30703307.97,0.0,0.0,Repaid
9336,35000000.0,2190989.0,0.02,Repaid
9337,65720000.0,0.0,37389752.4,Disbursed
9338,58600000.0,0.0,33337017.0,Disbursed
9339,63580000.0,0.0,36167010.6,Disbursed
9340,20000000.0,7859720.68,8635966.48,Disbursed
9341,33000000.0,2262096.77,24870145.25,Disbursed
9342,180000000.0,0.0,143406849.6,Disbursed
9343,29600000.0,5886759.77,18889074.18,Disbursed
9344,78000000.0,0.0,56234587.5,Disbursed
9345,3375000.0,1918446.57,1194805.56,Disbursed
9346,67200000.0,66385873.98,649568.94,Disbursed
9347,12610000.0,12610000.0,0.0,Cancelled
9348,13200000.0,5253047.23,5968319.07,Disbursed
9349,65000000.0,1684364.43,-0.01,Repaid
9350,3730000.0,3730000.0,0.0,Cancelled
9351,76000000.0,13205865.78,-0.03,Repaid
9352,125000000.0,34689.56,0.0,Repaid
9353,33000000.0,7851572.7,0.01,Repaid
9354,21000000.0,218749.74,0.0,Repaid
9355,8000000.0,1633.59,0.03,Repaid
9356,90000000.0,34933596.89,0.0,Repaid
9357,2077959.37,117959.37,0.0,Disbursing
9358,1573084.88,1573084.88,0.0,Cancelled
9359,17522040.63,0.0,0.0,Repaid
9360,5426915.12,0.0,0.0,Repaid
9361,20000000.0,28839.14,0.0,Repaid
9362,23000000.0,935629.63,16399910.9,Disbursed
9363,6500000.0,1066365.21,-0.01,Repaid
9364,140000000.0,0.0,100933875.0,Disbursed
9365,66000000.0,0.0,48063750.0,Disbursed
9366,14700000.0,590944.56,0.02,Repaid
9367,11300000.0,974304.85,-0.05,Repaid
9368,6000000.0,0.0,0.0,Repaid
9369,80000000.0,0.0,0.0,Repaid
9370,20000000.0,0.0,0.0,Repaid
9371,55000000.0,0.0,0.0,Repaid
9372,15000000.0,767561.56,-0.03,Repaid
9373,12300000.0,350343.12,-0.01,Repaid
9374,5400000.0,395832.99,-0.02,Repaid
9375,25200000.0,976366.17,20118746.52,Disbursed
9376,32700000.0,25225048.38,0.0,Repaid
9377,37700000.0,8012506.72,21422361.94,Disbursed
9378,16000000.0,2307222.94,15663367.69,Disbursed
9379,11200000.0,1326317.17,-0.04,Repaid
9380,16700000.0,15549870.65,0.0,Repaid
9381,9890000.0,2818518.21,0.01,Repaid
9382,125000000.0,0.0,77544131.7,Disbursed
9383,100000000.0,0.0,81716065.2,Disbursed
9384,52140000.0,0.0,40502745.36,Disbursed
9385,42190000.0,0.0,32654127.24,Disbursed
9386,60000000.0,1700704.47,36494285.04,Disbursed
9387,50000000.0,7543033.01,35262288.16,Disbursed
9388,40000000.0,150278.68,-0.02,Repaid
9389,10400000.0,0.0,0.0,Repaid
9390,11120000.0,0.0,-0.02,Repaid
9391,9370000.0,0.0,0.03,Repaid
9392,8600000.0,0.03,0.0,Repaid
9393,14400000.0,6340612.72,6499548.57,Disbursed
9394,214500000.0,0.0,160855913.4,Disbursed
9395,26100000.0,26100000.0,0.0,Cancelled
9396,110000000.0,0.0,0.0,Repaid
9397,10300000.0,0.0,0.0,Repaid
9398,8490000.0,0.0,0.0,Repaid
9399,50000000.0,0.0,0.0,Repaid
9400,100000000.0,0.0,0.0,Repaid
9401,40000000.0,0.0,33221664.0,Disbursed
9402,37000000.0,0.0,23230171.65,Disbursed
9403,50600000.0,192884.79,0.0,Repaid
9404,31500000.0,0.0,0.0,Repaid
9405,33080000.0,0.0,-0.01,Repaid
9406,162000000.0,0.0,109967937.5,Disbursed
9407,200000000.0,0.0,0.0,Repaid
9408,11320000.0,0.0,0.02,Repaid
9409,55000000.0,3777935.98,43776782.69,Disbursed
9410,31000000.0,3007290.84,21599208.43,Disbursed
